5.411429810919798911e-05,6.250000000000000000e-01,8.664335310459136963e-02,6.872467201901599765e-05,6.562500000000000000e-01,0.000000000000000000e+00,9.687500000000000000e-01,0.000000000000000000e+00,2.711899206042289734e-02
5.421332716941833496e-01,4.120618570595979691e-03,2.541791498661041260e-01,1.360773760825395584e-02,2.771148574538528919e-04,7.833656127331778407e-06,6.298816060734679922e-06,8.101949333649827167e-08,2.675516009330749512e-01
6.693663597106933594e-01,1.421720604412257671e-03,3.732321560382843018e-01,3.169714706018567085e-03,3.888946375809609890e-04,1.793340379663277417e-05,2.743032746366225183e-05,3.796444048020930495e-08,3.316261172294616699e-01
6.577007770538330078e-01,5.567380576394498348e-04,4.700156152248382568e-01,2.666118089109659195e-03,1.381610927637666464e-04,1.774918746377807111e-05,5.102040711790323257e-03,5.872649921911943238e-08,3.465166389942169189e-01
7.823651432991027832e-01,7.157106883823871613e-04,4.757372736930847168e-01,3.529637120664119720e-03,5.150413140654563904e-03,3.080413443967700005e-05,1.224489808082580566e-01,4.267990050266234903e-08,3.946510255336761475e-01
7.510612010955810547e-01,1.006393111310899258e-03,4.835262000560760498e-01,6.097221747040748596e-03,1.025094464421272278e-02,2.483544994902331382e-05,1.173469424247741699e-01,9.590122118652288918e-08,3.922402262687683105e-01
8.109496235847473145e-01,7.244762498885393143e-03,5.657128095626831055e-01,1.265390589833259583e-02,1.031006872653961182e-02,2.380208934482652694e-05,1.685423403978347778e-01,1.020816497998566774e-07,4.191621541976928711e-01
8.150044083595275879e-01,1.285940781235694885e-02,5.901540517807006836e-01,3.693207353353500366e-02,5.181113258004188538e-03,1.685895949776750058e-05,1.938775479793548584e-01,1.186686660048508202e-07,4.266726970672607422e-01
8.414784073829650879e-01,7.710739038884639740e-03,6.412103176116943359e-01,1.846234798431396484e-01,2.566334977746009827e-02,1.550368324387818575e-05,2.551020383834838867e-01,0.000000000000000000e+00,4.859504997730255127e-01
8.546223044395446777e-01,8.335458114743232727e-03,6.661920547485351562e-01,7.258036136627197266e-01,2.573645114898681641e-02,5.124564748257398605e-03,2.755101919174194336e-01,0.000000000000000000e+00,6.984537243843078613e-01
8.544168472290039062e-01,2.633005194365978241e-02,6.195723414421081543e-01,7.746304869651794434e-01,4.630735144019126892e-02,5.116666667163372040e-03,2.806122303009033203e-01,0.000000000000000000e+00,7.178343534469604492e-01
8.698222041130065918e-01,5.231753736734390259e-02,6.775423288345336914e-01,8.030340075492858887e-01,1.278245598077774048e-01,1.022800337523221970e-02,3.418367207050323486e-01,0.000000000000000000e+00,7.428945899009704590e-01
8.690261244773864746e-01,2.256427109241485596e-01,6.693907976150512695e-01,8.180632591247558594e-01,1.125771105289459229e-01,5.120142828673124313e-03,2.653061151504516602e-01,0.000000000000000000e+00,8.241541385650634766e-01
8.728909492492675781e-01,2.450470626354217529e-01,6.400388479232788086e-01,8.135547041893005371e-01,1.178186386823654175e-01,5.125798285007476807e-03,2.602040767669677734e-01,0.000000000000000000e+00,8.323677182197570801e-01
8.752077817916870117e-01,2.637079656124114990e-01,6.633914113044738770e-01,8.326798081398010254e-01,1.788858473300933838e-01,5.119706969708204269e-03,2.959183752536773682e-01,0.000000000000000000e+00,8.428539037704467773e-01
8.766483664512634277e-01,3.030289709568023682e-01,6.313524246215820312e-01,8.334292173385620117e-01,1.942873150110244751e-01,1.024428289383649826e-02,3.163265287876129150e-01,0.000000000000000000e+00,8.495364189147949219e-01
8.819798827171325684e-01,2.862949669361114502e-01,6.497952938079833984e-01,8.506479263305664062e-01,1.941382735967636108e-01,1.026272494345903397e-02,3.316326439380645752e-01,0.000000000000000000e+00,8.586085438728332520e-01
