9.851537942886352539e-01,6.518270820379257202e-02,9.540816545486450195e-01,9.708129167556762695e-01
9.847488999366760254e-01,1.093850135803222656e-01,1.000000000000000000e+00,9.701358079910278320e-01
9.879616498947143555e-01,1.133399978280067444e-01,1.000000000000000000e+00,9.763397574424743652e-01
9.887306094169616699e-01,1.263026893138885498e-01,1.000000000000000000e+00,9.778279066085815430e-01
9.883652329444885254e-01,1.347374767065048218e-01,1.000000000000000000e+00,9.771373867988586426e-01
9.901239275932312012e-01,1.287396699190139771e-01,1.000000000000000000e+00,9.805263280868530273e-01
9.898364543914794922e-01,1.290166676044464111e-01,1.000000000000000000e+00,9.799848794937133789e-01
9.895365238189697266e-01,1.455856263637542725e-01,1.000000000000000000e+00,9.794119596481323242e-01
9.904713630676269531e-01,1.407459825277328491e-01,1.000000000000000000e+00,9.812214970588684082e-01
9.901859760284423828e-01,1.502438634634017944e-01,1.000000000000000000e+00,9.806889295578002930e-01
9.905428290367126465e-01,1.541483700275421143e-01,1.000000000000000000e+00,9.813901185989379883e-01
9.907318353652954102e-01,1.606920063495635986e-01,1.000000000000000000e+00,9.817516803741455078e-01
9.910318851470947266e-01,1.586307138204574585e-01,1.000000000000000000e+00,9.823408126831054688e-01
9.911687374114990234e-01,1.678837686777114868e-01,1.000000000000000000e+00,9.826063513755798340e-01
9.911390542984008789e-01,1.727394312620162964e-01,1.000000000000000000e+00,9.825519323348999023e-01
9.911677241325378418e-01,1.765730381011962891e-01,1.000000000000000000e+00,9.826118350028991699e-01
9.911914467811584473e-01,1.791458576917648315e-01,1.000000000000000000e+00,9.826643466949462891e-01
9.913759827613830566e-01,1.809776723384857178e-01,1.000000000000000000e+00,9.830216169357299805e-01
9.917205572128295898e-01,1.787722110748291016e-01,1.000000000000000000e+00,9.836854934692382812e-01
9.919235706329345703e-01,1.743414700031280518e-01,1.000000000000000000e+00,9.840711951255798340e-01
9.915524125099182129e-01,1.841174960136413574e-01,1.000000000000000000e+00,9.833673238754272461e-01
9.917937517166137695e-01,1.824732571840286255e-01,1.000000000000000000e+00,9.838317632675170898e-01
9.915482401847839355e-01,1.927176266908645630e-01,1.000000000000000000e+00,9.833612442016601562e-01
9.917957782745361328e-01,1.816412061452865601e-01,1.000000000000000000e+00,9.838351011276245117e-01
9.917767643928527832e-01,1.863450407981872559e-01,1.000000000000000000e+00,9.838021397590637207e-01
9.917061328887939453e-01,1.882163137197494507e-01,1.000000000000000000e+00,9.836676120758056641e-01
9.918631911277770996e-01,1.922332346439361572e-01,1.000000000000000000e+00,9.839684367179870605e-01
9.919150471687316895e-01,1.791900694370269775e-01,1.000000000000000000e+00,9.840694069862365723e-01
9.917865395545959473e-01,1.852745115756988525e-01,1.000000000000000000e+00,9.838280081748962402e-01
9.920328259468078613e-01,1.737736165523529053e-01,1.000000000000000000e+00,9.842977523803710938e-01
9.917703866958618164e-01,1.934396922588348389e-01,1.000000000000000000e+00,9.837968349456787109e-01
9.918662905693054199e-01,1.928136199712753296e-01,1.000000000000000000e+00,9.839813709259033203e-01
9.920889139175415039e-01,1.935287415981292725e-01,1.000000000000000000e+00,9.844104051589965820e-01
9.920819401741027832e-01,1.929021328687667847e-01,1.000000000000000000e+00,9.843923449516296387e-01
9.921336770057678223e-01,1.892719268798828125e-01,1.000000000000000000e+00,9.844902157783508301e-01
9.919018745422363281e-01,1.986206173896789551e-01,1.000000000000000000e+00,9.840461015701293945e-01
9.920092225074768066e-01,1.930629611015319824e-01,1.000000000000000000e+00,9.842577576637268066e-01
9.921305179595947266e-01,1.935604214668273926e-01,1.000000000000000000e+00,9.844962954521179199e-01
9.920170307159423828e-01,1.969078779220581055e-01,1.000000000000000000e+00,9.842763543128967285e-01
9.920849204063415527e-01,1.891606599092483521e-01,1.000000000000000000e+00,9.843997955322265625e-01
9.920096397399902344e-01,1.991346478462219238e-01,1.000000000000000000e+00,9.842579364776611328e-01
9.920498728752136230e-01,1.962464451789855957e-01,1.000000000000000000e+00,9.843354225158691406e-01
9.921647906303405762e-01,1.954678446054458618e-01,1.000000000000000000e+00,9.845575690269470215e-01
9.921495914459228516e-01,1.930579096078872681e-01,1.000000000000000000e+00,9.845278859138488770e-01
9.921762347221374512e-01,2.006726711988449097e-01,1.000000000000000000e+00,9.845802783966064453e-01
9.919885396957397461e-01,1.982020735740661621e-01,1.000000000000000000e+00,9.842236042022705078e-01
9.920953512191772461e-01,1.996011883020401001e-01,1.000000000000000000e+00,9.844248890876770020e-01
9.922813773155212402e-01,1.946404129266738892e-01,1.000000000000000000e+00,9.847771525382995605e-01
9.918575882911682129e-01,2.094485610723495483e-01,1.000000000000000000e+00,9.839696288108825684e-01
9.922203421592712402e-01,1.985458284616470337e-01,1.000000000000000000e+00,9.846637248992919922e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.921509608626365662e-03,4.480741918087005615e-03
9.610485434532165527e-01,5.242350324988365173e-02,2.310145646333694458e-02,9.226845502853393555e-01
9.637231826782226562e-01,6.816986948251724243e-02,8.770030736923217773e-02,9.264990687370300293e-01
9.720328450202941895e-01,5.327712744474411011e-02,1.252054423093795776e-01,9.423331022262573242e-01
9.695861339569091797e-01,8.467988669872283936e-02,1.284813135862350464e-01,9.373945593833923340e-01
9.746719598770141602e-01,7.951660454273223877e-02,1.361629217863082886e-01,9.477815032005310059e-01
9.747833013534545898e-01,7.947891205549240112e-02,1.400669664144515991e-01,9.475021362304687500e-01
9.760868549346923828e-01,7.216192036867141724e-02,1.399481743574142456e-01,9.504595398902893066e-01
9.754242300987243652e-01,8.183645457029342651e-02,1.431290656328201294e-01,9.486498832702636719e-01
9.761293530464172363e-01,8.058040589094161987e-02,1.471715718507766724e-01,9.503609538078308105e-01
9.775388240814208984e-01,8.327476680278778076e-02,1.443229317665100098e-01,9.532397389411926270e-01
9.773058295249938965e-01,1.003345102071762085e-01,1.419082880020141602e-01,9.524491429328918457e-01
9.780639410018920898e-01,9.533093869686126709e-02,1.446667462587356567e-01,9.540084004402160645e-01
9.779890179634094238e-01,1.084074229001998901e-01,1.514534354209899902e-01,9.537122249603271484e-01
9.782974720001220703e-01,1.290055811405181885e-01,1.489284485578536987e-01,9.540755748748779297e-01
9.789814949035644531e-01,1.076342016458511353e-01,1.643115282058715820e-01,9.552440047264099121e-01
9.800171852111816406e-01,1.226817518472671509e-01,1.534700393676757812e-01,9.573925137519836426e-01
9.797027707099914551e-01,1.273398101329803467e-01,1.586833149194717407e-01,9.568793177604675293e-01
9.800911545753479004e-01,1.232667639851570129e-01,1.696249246597290039e-01,9.574929475784301758e-01
9.807813167572021484e-01,1.194727197289466858e-01,1.734929382801055908e-01,9.589965939521789551e-01
9.808689951896667480e-01,1.253729313611984253e-01,1.660804003477096558e-01,9.590184092521667480e-01
9.811739921569824219e-01,1.202682182192802429e-01,1.683874875307083130e-01,9.597104191780090332e-01
9.812173843383789062e-01,1.257472187280654907e-01,1.647727191448211670e-01,9.599138498306274414e-01
9.809503555297851562e-01,1.395351439714431763e-01,1.751420944929122925e-01,9.589682817459106445e-01
9.808472394943237305e-01,1.478918194770812988e-01,1.710824817419052124e-01,9.584703445434570312e-01
9.812064170837402344e-01,1.544302701950073242e-01,1.737877428531646729e-01,9.593310952186584473e-01
9.817097783088684082e-01,1.495950967073440552e-01,1.656818985939025879e-01,9.606004357337951660e-01
9.814037680625915527e-01,1.376437842845916748e-01,1.807682067155838013e-01,9.597221016883850098e-01
9.813437461853027344e-01,1.344083398580551147e-01,1.865067631006240845e-01,9.593333601951599121e-01
9.812313914299011230e-01,1.374680250883102417e-01,1.817096769809722900e-01,9.590482115745544434e-01
9.814816117286682129e-01,1.257787644863128662e-01,1.796430796384811401e-01,9.599540829658508301e-01
9.816566705703735352e-01,1.600271016359329224e-01,1.842633038759231567e-01,9.604749679565429688e-01
9.817472696304321289e-01,1.711244434118270874e-01,1.879118680953979492e-01,9.606572985649108887e-01
9.818426370620727539e-01,1.520517170429229736e-01,1.934234201908111572e-01,9.610605835914611816e-01
9.820365309715270996e-01,1.520951837301254272e-01,1.967674940824508667e-01,9.612801671028137207e-01
9.820624589920043945e-01,1.635143458843231201e-01,1.930390596389770508e-01,9.614087939262390137e-01
9.821436405181884766e-01,1.531188786029815674e-01,2.074161618947982788e-01,9.610118865966796875e-01
9.821444749832153320e-01,1.550029963254928589e-01,2.119638472795486450e-01,9.613837003707885742e-01
9.823096990585327148e-01,1.619129627943038940e-01,2.086104005575180054e-01,9.619420170783996582e-01
9.822639226913452148e-01,1.439765244722366333e-01,2.072489410638809204e-01,9.618125557899475098e-01
9.820742011070251465e-01,1.675532758235931396e-01,2.020678669214248657e-01,9.616081714630126953e-01
9.824027419090270996e-01,1.590167582035064697e-01,2.008503377437591553e-01,9.626764655113220215e-01
9.823546409606933594e-01,1.469329595565795898e-01,2.098492085933685303e-01,9.621154069900512695e-01
9.825502634048461914e-01,1.660202890634536743e-01,2.054754942655563354e-01,9.627267122268676758e-01
9.824765324592590332e-01,1.699303239583969116e-01,2.174097895622253418e-01,9.624607563018798828e-01
9.826883077621459961e-01,1.673192232847213745e-01,2.130618989467620850e-01,9.628089070320129395e-01
9.825763106346130371e-01,1.688122600317001343e-01,2.208006381988525391e-01,9.626073837280273438e-01
9.827338457107543945e-01,1.676669567823410034e-01,2.070084363222122192e-01,9.629964232444763184e-01
9.826624989509582520e-01,1.698239445686340332e-01,2.105829864740371704e-01,9.627092480659484863e-01
9.827992916107177734e-01,1.565584242343902588e-01,2.154196649789810181e-01,9.626898765563964844e-01
9.828565120697021484e-01,1.669716089963912964e-01,2.067563235759735107e-01,9.633774161338806152e-01
