4.136258959770202637e-01,1.495741866528987885e-02,1.895908848382532597e-03,2.631452679634094238e-01
9.682587385177612305e-01,7.969777286052703857e-02,7.836308330297470093e-02,9.348598718643188477e-01
9.738134145736694336e-01,7.868731021881103516e-02,1.243010535836219788e-01,9.452272653579711914e-01
3.251359760761260986e-01,1.646717637777328491e-02,1.151265925727784634e-03,1.986340582370758057e-01
9.688906669616699219e-01,6.565560400485992432e-02,9.084930270910263062e-02,9.358147978782653809e-01
9.712862372398376465e-01,7.888801395893096924e-02,1.141559258103370667e-01,9.405587911605834961e-01
9.747580885887145996e-01,8.486498892307281494e-02,1.348265111446380615e-01,9.469871520996093750e-01
9.755139350891113281e-01,9.403201192617416382e-02,1.352725476026535034e-01,9.484523534774780273e-01
9.764674305915832520e-01,9.669659286737442017e-02,1.356460303068161011e-01,9.501593112945556641e-01
9.786008000373840332e-01,1.041509360074996948e-01,1.537072211503982544e-01,9.549362659454345703e-01
9.783600568771362305e-01,1.136233359575271606e-01,1.501346081495285034e-01,9.538204669952392578e-01
9.794954061508178711e-01,1.162547096610069275e-01,1.480904817581176758e-01,9.564100503921508789e-01
9.800344109535217285e-01,1.235278099775314331e-01,1.529947519302368164e-01,9.574785828590393066e-01
9.803317189216613770e-01,1.272504776716232300e-01,1.711912155151367188e-01,9.578849673271179199e-01
9.807219505310058594e-01,1.136683672666549683e-01,1.790625303983688354e-01,9.585918784141540527e-01
9.811269044876098633e-01,1.197185888886451721e-01,1.799086481332778931e-01,9.593557715415954590e-01
9.809184074401855469e-01,1.441609263420104980e-01,1.793868839740753174e-01,9.591459631919860840e-01
9.814220070838928223e-01,1.407936215400695801e-01,1.795520186424255371e-01,9.601284265518188477e-01
9.813396930694580078e-01,1.493256837129592896e-01,1.843455433845520020e-01,9.599773883819580078e-01
9.816549420356750488e-01,1.440775692462921143e-01,1.949675083160400391e-01,9.604952931404113770e-01
9.818980097770690918e-01,1.368301659822463989e-01,2.047980576753616333e-01,9.609979391098022461e-01
9.818717837333679199e-01,1.511752009391784668e-01,1.968115270137786865e-01,9.610189795494079590e-01
9.822104573249816895e-01,1.688773334026336670e-01,1.860047876834869385e-01,9.619351029396057129e-01
9.822104573249816895e-01,1.569507420063018799e-01,1.969187855720520020e-01,9.618388414382934570e-01
9.823948740959167480e-01,1.602436453104019165e-01,1.954935640096664429e-01,9.623732566833496094e-01
9.826942086219787598e-01,1.654101759195327759e-01,2.016086727380752563e-01,9.629880189895629883e-01
9.826787114143371582e-01,1.737914234399795532e-01,1.909969449043273926e-01,9.628883600234985352e-01
9.827393293380737305e-01,1.744371205568313599e-01,2.088485807180404663e-01,9.630323648452758789e-01
9.828442335128784180e-01,1.750408113002777100e-01,2.046499848365783691e-01,9.631571769714355469e-01
9.827830791473388672e-01,1.723261922597885132e-01,2.024138271808624268e-01,9.629740118980407715e-01
9.829472303390502930e-01,1.734739989042282104e-01,2.071258723735809326e-01,9.633555412292480469e-01
9.830907583236694336e-01,1.863807141780853271e-01,2.031816542148590088e-01,9.635671973228454590e-01
9.830101728439331055e-01,1.729113906621932983e-01,2.078979313373565674e-01,9.635493159294128418e-01
9.832267761230468750e-01,1.852924972772598267e-01,1.959950774908065796e-01,9.638167619705200195e-01
9.832058548927307129e-01,1.721845418214797974e-01,2.076778262853622437e-01,9.639517068862915039e-01
