2.628164291381835938e-01,2.863344037905335426e-03,3.482598811388015747e-02,8.221620191761758178e-06,0.000000000000000000e+00,7.851756890886463225e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.217136085033416748e-01
3.490929901599884033e-01,6.327673792839050293e-02,1.675947196781635284e-02,2.471661120653152466e-01,5.656670691678300500e-05,6.887262316013220698e-06,8.852907740219961852e-07,1.463328374029515544e-07,2.014488577842712402e-01
4.667150676250457764e-01,1.143875867128372192e-01,2.163284644484519958e-02,6.184143424034118652e-01,1.595705980435013771e-04,1.675773819442838430e-05,7.021801025075546931e-07,0.000000000000000000e+00,3.750653266906738281e-01
6.300768256187438965e-01,1.413735598325729370e-01,6.309038400650024414e-02,6.886012554168701172e-01,4.848389944527298212e-04,2.256253355881199241e-05,0.000000000000000000e+00,0.000000000000000000e+00,4.887555241584777832e-01
6.771572828292846680e-01,1.547740399837493896e-01,1.191131919622421265e-01,7.462481856346130371e-01,7.868532557040452957e-04,4.486287252802867442e-06,0.000000000000000000e+00,0.000000000000000000e+00,5.596706867218017578e-01
7.539056539535522461e-01,1.673740297555923462e-01,2.033702880144119263e-01,7.696041464805603027e-01,7.157623767852783203e-04,1.530612260103225708e-02,2.040816284716129303e-02,1.530612260103225708e-02,6.460824608802795410e-01
7.725081443786621094e-01,1.859027445316314697e-01,2.795987725257873535e-01,7.841033935546875000e-01,9.002584265545010567e-04,2.040816284716129303e-02,2.551020495593547821e-02,1.530612260103225708e-02,6.926862001419067383e-01
7.668284177780151367e-01,1.965129077434539795e-01,3.314889073371887207e-01,7.922094464302062988e-01,8.288123644888401031e-04,2.551020495593547821e-02,2.551020495593547821e-02,1.530612260103225708e-02,7.242561578750610352e-01
7.952590584754943848e-01,2.109867334365844727e-01,3.511901497840881348e-01,7.983618974685668945e-01,6.191680440679192543e-04,2.551020495593547821e-02,4.081632569432258606e-02,2.040816284716129303e-02,7.465754747390747070e-01
8.216404914855957031e-01,2.167090177536010742e-01,3.642756342887878418e-01,8.060561418533325195e-01,5.924187717027962208e-04,2.551020495593547821e-02,3.061224520206451416e-02,2.040816284716129303e-02,7.735261917114257812e-01
8.227098584175109863e-01,2.196830064058303833e-01,3.726422190666198730e-01,8.194671869277954102e-01,5.551619105972349644e-04,4.591836780309677124e-02,1.530612260103225708e-02,1.530612260103225708e-02,7.947198152542114258e-01
8.373346328735351562e-01,2.286140918731689453e-01,3.840232491493225098e-01,8.252272605895996094e-01,6.618304178118705750e-04,6.632652878761291504e-02,3.061224520206451416e-02,3.571428731083869934e-02,8.043829202651977539e-01
8.390393853187561035e-01,2.240605801343917847e-01,3.909141421318054199e-01,8.261382579803466797e-01,3.694381157401949167e-04,8.673469722270965576e-02,3.571428731083869934e-02,7.653061300516128540e-02,8.012985587120056152e-01
8.438349366188049316e-01,2.380647808313369751e-01,3.874377310276031494e-01,8.349992632865905762e-01,6.521313916891813278e-04,1.632653027772903442e-01,3.571428731083869934e-02,6.122449040412902832e-02,8.171871900558471680e-01
8.352925777435302734e-01,2.407520711421966553e-01,3.908336460590362549e-01,8.356084823608398438e-01,1.048018224537372589e-02,2.244897931814193726e-01,1.530612260103225708e-02,7.142857462167739868e-02,8.260539770126342773e-01
8.413591980934143066e-01,2.410236597061157227e-01,4.031674563884735107e-01,8.387094736099243164e-01,2.141585201025009155e-02,2.448979616165161133e-01,4.591836780309677124e-02,9.693877398967742920e-02,8.317272067070007324e-01
8.485249280929565430e-01,2.416623532772064209e-01,4.015754461288452148e-01,8.446440696716308594e-01,1.089351996779441833e-02,3.622449040412902832e-01,4.081632569432258606e-02,9.693877398967742920e-02,8.328694105148315430e-01
8.429079651832580566e-01,2.654865384101867676e-01,3.992765247821807861e-01,8.465085029602050781e-01,4.608528316020965576e-02,3.673469424247741699e-01,1.071428582072257996e-01,9.183673560619354248e-02,8.356969356536865234e-01
8.633025884628295898e-01,2.631474435329437256e-01,4.074113667011260986e-01,8.508128523826599121e-01,2.103435806930065155e-02,3.418367207050323486e-01,1.632653027772903442e-01,1.173469424247741699e-01,8.369323611259460449e-01
8.561138510704040527e-01,2.893833220005035400e-01,4.308819770812988281e-01,8.498127460479736328e-01,1.740148663520812988e-01,4.234693944454193115e-01,1.581632643938064575e-01,1.224489808082580566e-01,8.421982526779174805e-01
8.647457957267761230e-01,3.124258220195770264e-01,4.293672740459442139e-01,8.557823300361633301e-01,2.201421558856964111e-01,4.591836631298065186e-01,3.163265287876129150e-01,1.479591876268386841e-01,8.475167155265808105e-01
8.611916303634643555e-01,3.669281005859375000e-01,4.583076238632202148e-01,8.610548973083496094e-01,2.555568814277648926e-01,4.489795863628387451e-01,3.469387888908386230e-01,2.295918315649032593e-01,8.500231504440307617e-01
8.550146222114562988e-01,4.610423147678375244e-01,4.684351682662963867e-01,8.584684133529663086e-01,3.573475778102874756e-01,4.591836631298065186e-01,4.693877696990966797e-01,2.142857164144515991e-01,8.501321673393249512e-01
8.611094951629638672e-01,4.388836324214935303e-01,4.790509641170501709e-01,8.621177673339843750e-01,3.625731170177459717e-01,4.693877696990966797e-01,5.357142686843872070e-01,3.061224520206451416e-01,8.523061275482177734e-01
8.659316897392272949e-01,5.062683224678039551e-01,5.033819079399108887e-01,8.688382506370544434e-01,4.289981424808502197e-01,4.846938848495483398e-01,6.275510191917419434e-01,3.775510191917419434e-01,8.573378324508666992e-01
8.705259561538696289e-01,5.515567064285278320e-01,4.996198117733001709e-01,8.688759803771972656e-01,4.698780477046966553e-01,5.051020383834838867e-01,7.091836929321289062e-01,4.897959232330322266e-01,8.594171404838562012e-01
8.700187802314758301e-01,5.516377091407775879e-01,4.973096251487731934e-01,8.710184693336486816e-01,4.752650260925292969e-01,5.204081535339355469e-01,6.632652878761291504e-01,6.275510191917419434e-01,8.605494499206542969e-01
8.723216652870178223e-01,4.616828858852386475e-01,4.837967753410339355e-01,8.709549903869628906e-01,4.849852025508880615e-01,5.255101919174194336e-01,7.193877696990966797e-01,6.275510191917419434e-01,8.575276136398315430e-01
8.698034286499023438e-01,5.842147469520568848e-01,5.288539528846740723e-01,8.741836547851562500e-01,5.208175778388977051e-01,5.358022451400756836e-01,7.142857313156127930e-01,7.806122303009033203e-01,8.586804866790771484e-01
8.777666687965393066e-01,5.292912721633911133e-01,5.094858407974243164e-01,8.696332573890686035e-01,5.256605148315429688e-01,5.357142686843872070e-01,7.448979616165161133e-01,7.448979616165161133e-01,8.553571105003356934e-01
8.736917972564697266e-01,5.998138189315795898e-01,5.478276610374450684e-01,8.781883120536804199e-01,5.462986826896667480e-01,5.510573983192443848e-01,7.448979616165161133e-01,8.061224222183227539e-01,8.647699952125549316e-01
