3.125000000000000000e-02,1.250037699937820435e-01,1.875006109476089478e-01,2.159779891371726990e-02,9.322082623839378357e-04,7.496635134884854779e-06,0.000000000000000000e+00,0.000000000000000000e+00,2.240880625322461128e-03
1.453353613615036011e-01,4.107234254479408264e-02,1.295545995235443115e-01,5.247732400894165039e-01,2.133257512468844652e-04,1.031788360705832019e-05,0.000000000000000000e+00,0.000000000000000000e+00,2.088203579187393188e-01
5.266889333724975586e-01,1.150838285684585571e-01,2.216445356607437134e-01,7.138866782188415527e-01,4.467219987418502569e-04,1.153448920376831666e-05,0.000000000000000000e+00,4.997101768822176382e-06,4.954322278499603271e-01
6.683978438377380371e-01,2.111440896987915039e-01,3.070314228534698486e-01,7.622570991516113281e-01,4.581271496135741472e-04,4.137908035772852600e-06,0.000000000000000000e+00,0.000000000000000000e+00,6.575838327407836914e-01
7.558117508888244629e-01,2.402592301368713379e-01,3.437298238277435303e-01,8.126630783081054688e-01,9.111844701692461967e-04,1.735387922963127494e-05,0.000000000000000000e+00,0.000000000000000000e+00,7.284030914306640625e-01
7.577419877052307129e-01,2.528179585933685303e-01,3.714551329612731934e-01,8.271179199218750000e-01,6.690507289022207260e-04,0.000000000000000000e+00,5.102040711790323257e-03,1.020408142358064651e-02,7.453559637069702148e-01
7.980960011482238770e-01,2.653471827507019043e-01,3.910928070545196533e-01,8.487719893455505371e-01,1.268155639991164207e-03,0.000000000000000000e+00,4.591836780309677124e-02,5.102040711790323257e-03,7.769172787666320801e-01
7.817432880401611328e-01,2.707458734512329102e-01,4.029029011726379395e-01,8.597600460052490234e-01,1.786340260878205299e-03,0.000000000000000000e+00,2.040816396474838257e-01,2.551020495593547821e-02,7.779125571250915527e-01
8.033975958824157715e-01,2.739122211933135986e-01,4.164253473281860352e-01,8.711064457893371582e-01,1.836540177464485168e-03,0.000000000000000000e+00,2.704081535339355469e-01,4.081632569432258606e-02,8.045584559440612793e-01
7.722682356834411621e-01,2.822159230709075928e-01,4.308352470397949219e-01,8.601154685020446777e-01,9.134906576946377754e-04,1.030715338856680319e-05,3.877550959587097168e-01,8.673469722270965576e-02,7.853619456291198730e-01
7.891941666603088379e-01,2.856304645538330078e-01,4.265932738780975342e-01,8.561989665031433105e-01,1.417539664544165134e-03,1.016342866932973266e-05,4.897959232330322266e-01,8.163265138864517212e-02,7.978019118309020996e-01
7.909851074218750000e-01,2.846021354198455811e-01,4.251043796539306641e-01,8.688567876815795898e-01,1.192878698930144310e-03,8.998307748697698116e-06,4.387755095958709717e-01,1.428571492433547974e-01,8.046157360076904297e-01
8.022115230560302734e-01,2.900300621986389160e-01,4.391196072101593018e-01,8.687298893928527832e-01,1.519580138847231865e-03,0.000000000000000000e+00,4.744898080825805664e-01,1.326530575752258301e-01,8.233315348625183105e-01
8.329718708992004395e-01,2.856847047805786133e-01,4.460428655147552490e-01,8.676808476448059082e-01,1.414005411788821220e-03,0.000000000000000000e+00,4.030612111091613770e-01,2.142857164144515991e-01,8.328133225440979004e-01
8.665918707847595215e-01,2.969154417514801025e-01,4.502741694450378418e-01,8.746556043624877930e-01,1.570705906488001347e-03,0.000000000000000000e+00,3.877550959587097168e-01,2.448979616165161133e-01,8.520514369010925293e-01
8.685122132301330566e-01,2.965390384197235107e-01,4.595124125480651855e-01,8.692345023155212402e-01,2.282527973875403404e-03,0.000000000000000000e+00,5.204081535339355469e-01,1.530612260103225708e-01,8.683435320854187012e-01
8.855056762695312500e-01,3.023063838481903076e-01,4.642650485038757324e-01,8.832263350486755371e-01,1.720232889056205750e-03,5.102040711790323257e-03,6.122449040412902832e-01,1.938775479793548584e-01,8.775554895401000977e-01
8.819331526756286621e-01,3.020485043525695801e-01,4.664530754089355469e-01,8.802189826965332031e-01,6.671501789242029190e-03,0.000000000000000000e+00,5.561224222183227539e-01,1.887755095958709717e-01,8.817588686943054199e-01
9.075194597244262695e-01,3.070280253887176514e-01,4.646987020969390869e-01,8.832058310508728027e-01,5.987006239593029022e-03,5.102040711790323257e-03,6.377550959587097168e-01,1.530612260103225708e-01,8.866972327232360840e-01
